Easting	Northing	Elevation_OD	Chainage	FC	Profile	Reg_ID
421142.389	93023.721	0.465	91.000	ZZ	N/A	5f00241
421142.389	93023.521	0.410	91.200	ZZ	N/A	5f00241
421142.389	93023.321	0.351	91.400	ZZ	N/A	5f00241
421142.389	93023.121	0.296	91.600	ZZ	N/A	5f00241
421142.389	93022.921	0.252	91.800	ZZ	N/A	5f00241
421142.389	93022.721	0.213	92.000	ZZ	N/A	5f00241
421142.389	93022.521	0.175	92.200	ZZ	N/A	5f00241
421142.389	93022.321	0.135	92.400	ZZ	N/A	5f00241
421142.389	93022.121	0.101	92.600	ZZ	N/A	5f00241
421142.389	93021.921	0.072	92.800	ZZ	N/A	5f00241
421142.389	93021.721	0.041	93.000	ZZ	N/A	5f00241
421142.389	93021.521	0.013	93.200	ZZ	N/A	5f00241
421142.389	93021.321	-0.014	93.400	ZZ	N/A	5f00241
421142.389	93021.121	-0.041	93.600	ZZ	N/A	5f00241
421142.389	93020.921	-0.068	93.800	ZZ	N/A	5f00241
421142.389	93020.721	-0.093	94.000	ZZ	N/A	5f00241
421142.389	93020.521	-0.116	94.200	ZZ	N/A	5f00241
421142.389	93020.321	-0.141	94.400	ZZ	N/A	5f00241
421142.389	93020.121	-0.165	94.600	ZZ	N/A	5f00241
421142.389	93019.921	-0.184	94.800	ZZ	N/A	5f00241
421142.389	93019.721	-0.210	95.000	ZZ	N/A	5f00241
421142.389	93019.521	-0.243	95.200	ZZ	N/A	5f00241
421142.389	93019.321	-0.275	95.400	ZZ	N/A	5f00241
421142.389	93019.121	-0.307	95.600	ZZ	N/A	5f00241
421142.389	93018.921	-0.339	95.800	ZZ	N/A	5f00241
421090.815	93087.088	5.299	28.000	ZZ	N/A	5f00242
421090.815	93086.888	5.297	30.000	ZZ	N/A	5f00242
421090.815	93086.688	5.292	30.200	ZZ	N/A	5f00242
421090.815	93086.488	5.285	30.400	ZZ	N/A	5f00242
421090.815	93086.288	5.279	30.600	ZZ	N/A	5f00242
421090.815	93086.088	5.272	30.800	ZZ	N/A	5f00242
421090.815	93085.888	5.267	31.000	ZZ	N/A	5f00242
421090.815	93085.688	5.262	31.200	ZZ	N/A	5f00242
421090.815	93085.488	5.257	31.400	ZZ	N/A	5f00242
421090.815	93085.288	5.252	31.600	ZZ	N/A	5f00242
421090.815	93085.088	5.252	31.800	ZZ	N/A	5f00242
421090.815	93084.888	5.252	32.000	ZZ	N/A	5f00242
421090.815	93084.688	5.251	32.200	ZZ	N/A	5f00242
421090.815	93084.488	5.251	32.400	ZZ	N/A	5f00242
421090.815	93084.288	5.251	32.600	ZZ	N/A	5f00242
421090.815	93084.088	5.252	32.800	ZZ	N/A	5f00242
421090.815	93083.888	5.247	33.000	ZZ	N/A	5f00242
421090.815	93083.688	5.241	33.200	ZZ	N/A	5f00242
421090.815	93083.488	5.240	33.400	ZZ	N/A	5f00242
421090.815	93083.288	5.240	33.600	ZZ	N/A	5f00242
421090.815	93083.088	5.235	33.800	ZZ	N/A	5f00242
421090.815	93082.888	5.228	34.000	ZZ	N/A	5f00242
421090.815	93082.688	5.220	34.200	ZZ	N/A	5f00242
421090.815	93082.488	5.212	34.400	ZZ	N/A	5f00242
421090.815	93082.288	5.205	34.600	ZZ	N/A	5f00242
421090.815	93082.088	5.198	34.800	ZZ	N/A	5f00242
421090.815	93081.888	5.191	35.000	ZZ	N/A	5f00242
421090.815	93081.688	5.187	35.200	ZZ	N/A	5f00242
421090.815	93081.488	5.177	35.400	ZZ	N/A	5f00242
421090.815	93081.288	5.160	35.600	ZZ	N/A	5f00242
421090.815	93081.088	5.151	35.800	ZZ	N/A	5f00242
421090.815	93080.888	5.160	36.000	ZZ	N/A	5f00242
421090.815	93080.688	5.179	36.200	ZZ	N/A	5f00242
421090.815	93080.488	5.198	36.400	ZZ	N/A	5f00242
421090.815	93080.288	5.204	36.600	ZZ	N/A	5f00242
421090.815	93080.088	5.191	36.800	ZZ	N/A	5f00242
421090.815	93079.888	5.172	37.000	ZZ	N/A	5f00242
421090.815	93079.688	5.145	37.200	ZZ	N/A	5f00242
421090.815	93079.488	5.118	37.400	ZZ	N/A	5f00242
421090.815	93079.288	5.057	37.600	ZZ	N/A	5f00242
421090.815	93079.088	4.939	37.800	ZZ	N/A	5f00242
421090.815	93078.888	4.779	38.000	ZZ	N/A	5f00242
421090.815	93078.688	4.550	38.200	ZZ	N/A	5f00242
421090.815	93078.488	4.371	38.400	ZZ	N/A	5f00242
421090.815	93077.888	4.283	39.000	ZZ	N/A	5f00242
421090.815	93077.688	4.217	39.200	ZZ	N/A	5f00242
421090.815	93077.488	4.154	39.400	ZZ	N/A	5f00242
421090.815	93077.288	4.091	39.600	ZZ	N/A	5f00242
421090.815	93077.088	4.071	39.800	ZZ	N/A	5f00242
421090.815	93076.888	4.068	40.000	ZZ	N/A	5f00242
421090.815	93076.688	4.060	40.200	ZZ	N/A	5f00242
421090.815	93076.488	4.051	40.400	ZZ	N/A	5f00242
421090.815	93076.288	4.042	40.600	ZZ	N/A	5f00242
421090.815	93076.088	4.035	40.800	ZZ	N/A	5f00242
421090.815	93075.888	4.025	41.000	ZZ	N/A	5f00242
421090.815	93075.688	4.015	41.200	ZZ	N/A	5f00242
421090.815	93075.488	4.003	41.400	ZZ	N/A	5f00242
421090.815	93075.288	3.990	41.600	ZZ	N/A	5f00242
421090.815	93075.088	3.976	41.800	ZZ	N/A	5f00242
421090.815	93074.888	3.961	42.000	ZZ	N/A	5f00242
421090.815	93074.688	3.944	42.200	ZZ	N/A	5f00242
421090.815	93074.488	3.927	42.400	ZZ	N/A	5f00242
421090.815	93074.288	3.909	42.600	ZZ	N/A	5f00242
421090.815	93074.088	3.881	42.800	ZZ	N/A	5f00242
421090.815	93073.888	3.854	43.000	ZZ	N/A	5f00242
421090.815	93073.688	3.825	43.200	ZZ	N/A	5f00242
421090.815	93073.488	3.795	43.400	ZZ	N/A	5f00242
421090.815	93073.288	3.766	43.600	ZZ	N/A	5f00242
421090.815	93073.088	3.741	43.800	ZZ	N/A	5f00242
421090.815	93072.888	3.717	44.000	ZZ	N/A	5f00242
421090.815	93072.688	3.691	44.200	ZZ	N/A	5f00242
421090.815	93072.488	3.665	44.400	ZZ	N/A	5f00242
421090.815	93072.288	3.647	44.600	ZZ	N/A	5f00242
421090.815	93072.088	3.626	44.800	ZZ	N/A	5f00242
421090.815	93071.888	3.585	45.000	ZZ	N/A	5f00242
421090.815	93071.688	3.553	45.200	ZZ	N/A	5f00242
421090.815	93071.488	3.526	45.400	ZZ	N/A	5f00242
421090.815	93071.288	3.499	45.600	ZZ	N/A	5f00242
421090.815	93071.088	3.473	45.800	ZZ	N/A	5f00242
421090.815	93070.888	3.461	46.000	ZZ	N/A	5f00242
421090.815	93070.688	3.454	46.200	ZZ	N/A	5f00242
421090.815	93070.488	3.418	46.400	ZZ	N/A	5f00242
421090.815	93070.288	3.396	46.600	ZZ	N/A	5f00242
421090.815	93070.088	3.371	46.800	ZZ	N/A	5f00242
421090.815	93069.888	3.347	47.000	ZZ	N/A	5f00242
421090.815	93069.688	3.327	47.200	ZZ	N/A	5f00242
421090.815	93069.488	3.303	47.400	ZZ	N/A	5f00242
421090.815	93069.288	3.284	47.600	ZZ	N/A	5f00242
421090.815	93069.088	3.265	47.800	ZZ	N/A	5f00242
421090.815	93068.888	3.246	48.000	ZZ	N/A	5f00242
421090.815	93068.688	3.230	48.200	ZZ	N/A	5f00242
421090.815	93068.488	3.216	48.400	ZZ	N/A	5f00242
421090.815	93068.288	3.200	48.600	ZZ	N/A	5f00242
421090.815	93068.088	3.192	48.800	ZZ	N/A	5f00242
421090.815	93067.888	3.162	49.000	ZZ	N/A	5f00242
421090.815	93067.688	3.161	49.200	ZZ	N/A	5f00242
421090.815	93067.488	3.155	49.400	ZZ	N/A	5f00242
421090.815	93067.288	3.149	49.600	ZZ	N/A	5f00242
421090.815	93067.088	3.135	49.800	ZZ	N/A	5f00242
421090.815	93066.888	3.118	50.000	ZZ	N/A	5f00242
421090.815	93066.688	3.099	50.200	ZZ	N/A	5f00242
421090.815	93066.488	3.088	50.400	ZZ	N/A	5f00242
421090.815	93066.288	3.085	50.600	ZZ	N/A	5f00242
421090.815	93066.088	3.079	50.800	ZZ	N/A	5f00242
421090.815	93065.888	3.075	51.000	ZZ	N/A	5f00242
421090.815	93065.688	3.072	51.200	ZZ	N/A	5f00242
421090.815	93065.488	3.066	51.400	ZZ	N/A	5f00242
421090.815	93065.288	3.064	51.600	ZZ	N/A	5f00242
421090.815	93065.088	3.071	51.800	ZZ	N/A	5f00242
421090.815	93064.888	3.075	52.000	ZZ	N/A	5f00242
421090.815	93064.688	3.073	52.200	ZZ	N/A	5f00242
421090.815	93064.488	3.057	52.400	ZZ	N/A	5f00242
421090.815	93064.288	3.040	52.600	ZZ	N/A	5f00242
421090.815	93064.088	3.029	52.800	ZZ	N/A	5f00242
421090.815	93063.888	3.029	53.000	ZZ	N/A	5f00242
421090.815	93063.688	3.031	53.200	ZZ	N/A	5f00242
421090.815	93063.488	3.030	53.400	ZZ	N/A	5f00242
421090.815	93063.288	3.017	53.600	ZZ	N/A	5f00242
421090.815	93063.088	3.015	53.800	ZZ	N/A	5f00242
421090.815	93062.888	3.021	54.000	ZZ	N/A	5f00242
421090.815	93062.688	3.029	54.200	ZZ	N/A	5f00242
421090.815	93062.488	3.032	54.400	ZZ	N/A	5f00242
421090.815	93062.288	3.030	54.600	ZZ	N/A	5f00242
421090.815	93062.088	3.029	54.800	ZZ	N/A	5f00242
421090.815	93061.888	3.028	55.000	ZZ	N/A	5f00242
421090.815	93061.688	3.031	55.200	ZZ	N/A	5f00242
421090.815	93061.488	3.035	55.400	ZZ	N/A	5f00242
421090.815	93061.288	3.036	55.600	ZZ	N/A	5f00242
421090.815	93061.088	3.034	55.800	ZZ	N/A	5f00242
421090.815	93060.888	3.032	56.000	ZZ	N/A	5f00242
421090.815	93060.688	3.028	56.200	ZZ	N/A	5f00242
421090.815	93060.488	3.024	56.400	ZZ	N/A	5f00242
421090.815	93060.288	3.021	56.600	ZZ	N/A	5f00242
421090.815	93060.088	3.020	56.800	ZZ	N/A	5f00242
421090.815	93059.888	3.024	57.000	ZZ	N/A	5f00242
421090.815	93059.688	3.028	57.200	ZZ	N/A	5f00242
421090.815	93059.488	3.031	57.400	ZZ	N/A	5f00242
421090.815	93059.288	3.039	57.600	ZZ	N/A	5f00242
421090.815	93059.088	3.040	57.800	ZZ	N/A	5f00242
421090.815	93058.888	3.033	58.000	ZZ	N/A	5f00242
421090.815	93058.688	3.034	58.200	ZZ	N/A	5f00242
421090.815	93058.488	3.034	58.400	ZZ	N/A	5f00242
421090.815	93058.288	3.039	58.600	ZZ	N/A	5f00242
421090.815	93058.088	3.046	58.800	ZZ	N/A	5f00242
421090.815	93057.888	3.048	59.000	ZZ	N/A	5f00242
421090.815	93057.688	3.053	59.200	ZZ	N/A	5f00242
421090.815	93057.488	3.046	59.400	ZZ	N/A	5f00242
421090.815	93057.288	3.048	59.600	ZZ	N/A	5f00242
421090.815	93057.088	3.038	59.800	ZZ	N/A	5f00242
421090.815	93056.888	3.039	60.000	ZZ	N/A	5f00242
421090.815	93056.688	3.039	60.200	ZZ	N/A	5f00242
421090.815	93056.488	3.038	60.400	ZZ	N/A	5f00242
421090.815	93056.288	3.031	60.600	ZZ	N/A	5f00242
421090.815	93056.088	3.033	60.800	ZZ	N/A	5f00242
421090.815	93055.888	3.045	61.000	ZZ	N/A	5f00242
421090.815	93055.688	3.048	61.200	ZZ	N/A	5f00242
421090.815	93055.488	3.032	61.400	ZZ	N/A	5f00242
421090.815	93055.288	3.016	61.600	ZZ	N/A	5f00242
421090.815	93055.088	3.019	61.800	ZZ	N/A	5f00242
421090.815	93054.888	3.025	62.000	ZZ	N/A	5f00242
421090.815	93054.688	3.031	62.200	ZZ	N/A	5f00242
421090.815	93054.488	3.027	62.400	ZZ	N/A	5f00242
421090.815	93054.288	3.022	62.600	ZZ	N/A	5f00242
421090.815	93054.088	3.017	62.800	ZZ	N/A	5f00242
421090.815	93053.888	3.023	63.000	ZZ	N/A	5f00242
421090.815	93053.688	3.031	63.200	ZZ	N/A	5f00242
421090.815	93053.488	3.037	63.400	ZZ	N/A	5f00242
421090.815	93053.288	3.038	63.600	ZZ	N/A	5f00242
421090.815	93053.088	3.034	63.800	ZZ	N/A	5f00242
421090.815	93052.888	3.030	64.000	ZZ	N/A	5f00242
421090.815	93052.688	3.030	64.200	ZZ	N/A	5f00242
421090.815	93052.488	3.034	64.400	ZZ	N/A	5f00242
421090.815	93052.288	3.048	64.600	ZZ	N/A	5f00242
421090.815	93052.088	3.060	64.800	ZZ	N/A	5f00242
421090.815	93051.888	3.062	65.000	ZZ	N/A	5f00242
421090.815	93051.688	3.064	65.200	ZZ	N/A	5f00242
421090.815	93051.488	3.076	65.400	ZZ	N/A	5f00242
421090.815	93051.288	3.083	65.600	ZZ	N/A	5f00242
421090.815	93051.088	3.093	65.800	ZZ	N/A	5f00242
421090.815	93050.888	3.102	66.000	ZZ	N/A	5f00242
421090.815	93050.688	3.111	66.200	ZZ	N/A	5f00242
421090.815	93050.488	3.119	66.400	ZZ	N/A	5f00242
421090.815	93050.288	3.128	66.600	ZZ	N/A	5f00242
421090.815	93050.088	3.135	66.800	ZZ	N/A	5f00242
421090.815	93049.888	3.141	67.000	ZZ	N/A	5f00242
421090.815	93049.688	3.148	67.200	ZZ	N/A	5f00242
421090.815	93049.488	3.154	67.400	ZZ	N/A	5f00242
421090.815	93049.288	3.165	67.600	ZZ	N/A	5f00242
421090.815	93049.088	3.176	67.800	ZZ	N/A	5f00242
421090.815	93048.888	3.186	68.000	ZZ	N/A	5f00242
421090.815	93048.688	3.201	68.200	ZZ	N/A	5f00242
421090.815	93048.488	3.217	68.400	ZZ	N/A	5f00242
421090.815	93048.288	3.207	68.600	ZZ	N/A	5f00242
421090.815	93048.088	3.195	68.800	ZZ	N/A	5f00242
421090.815	93047.888	3.200	69.000	ZZ	N/A	5f00242
421090.815	93047.688	3.203	69.200	ZZ	N/A	5f00242
421090.815	93047.488	3.206	69.400	ZZ	N/A	5f00242
421090.815	93047.288	3.209	69.600	ZZ	N/A	5f00242
421090.815	93047.088	3.211	69.800	ZZ	N/A	5f00242
421090.815	93046.888	3.185	70.000	ZZ	N/A	5f00242
421090.815	93046.688	3.151	70.200	ZZ	N/A	5f00242
421090.815	93046.488	3.115	70.400	ZZ	N/A	5f00242
421090.815	93046.288	3.079	70.600	ZZ	N/A	5f00242
421090.815	93046.088	3.043	70.800	ZZ	N/A	5f00242
421090.815	93045.888	3.015	71.000	ZZ	N/A	5f00242
421090.815	93045.688	2.988	71.200	ZZ	N/A	5f00242
421090.815	93045.488	2.958	71.400	ZZ	N/A	5f00242
421090.815	93045.288	2.929	71.600	ZZ	N/A	5f00242
421090.815	93045.088	2.901	71.800	ZZ	N/A	5f00242
421090.815	93044.888	2.870	72.000	ZZ	N/A	5f00242
421090.815	93044.688	2.847	72.200	ZZ	N/A	5f00242
421090.815	93044.488	2.830	72.400	ZZ	N/A	5f00242
421090.815	93044.288	2.815	72.600	ZZ	N/A	5f00242
421090.815	93044.088	2.804	72.800	ZZ	N/A	5f00242
421090.815	93043.888	2.799	73.000	ZZ	N/A	5f00242
421090.815	93043.688	2.794	73.200	ZZ	N/A	5f00242
421090.815	93043.488	2.787	73.400	ZZ	N/A	5f00242
421090.815	93043.288	2.780	73.600	ZZ	N/A	5f00242
421090.815	93043.088	2.763	73.800	ZZ	N/A	5f00242
421090.815	93042.888	2.746	74.000	ZZ	N/A	5f00242
421090.815	93042.688	2.730	74.200	ZZ	N/A	5f00242
421090.815	93042.488	2.714	74.400	ZZ	N/A	5f00242
421090.815	93042.288	2.705	74.600	ZZ	N/A	5f00242
421090.815	93042.088	2.681	74.800	ZZ	N/A	5f00242
421090.815	93041.888	2.657	75.000	ZZ	N/A	5f00242
421090.815	93041.688	2.613	75.200	ZZ	N/A	5f00242
421090.815	93041.488	2.591	75.400	ZZ	N/A	5f00242
421090.815	93041.288	2.575	75.600	ZZ	N/A	5f00242
421090.815	93041.088	2.534	75.800	ZZ	N/A	5f00242
421090.815	93040.888	2.494	76.000	ZZ	N/A	5f00242
421090.815	93040.688	2.472	76.200	ZZ	N/A	5f00242
421090.815	93040.488	2.455	76.400	ZZ	N/A	5f00242
421090.815	93040.288	2.437	76.600	ZZ	N/A	5f00242
421090.815	93040.088	2.419	76.800	ZZ	N/A	5f00242
421090.815	93039.888	2.427	77.000	ZZ	N/A	5f00242
421090.815	93039.688	2.451	77.200	ZZ	N/A	5f00242
421090.815	93039.488	2.459	77.400	ZZ	N/A	5f00242
421090.815	93039.288	2.470	77.600	ZZ	N/A	5f00242
421090.815	93039.088	2.483	77.800	ZZ	N/A	5f00242
421090.815	93038.888	2.486	78.000	ZZ	N/A	5f00242
421090.815	93038.688	2.466	78.200	ZZ	N/A	5f00242
421090.815	93038.488	2.447	78.400	ZZ	N/A	5f00242
421090.815	93038.288	2.428	78.600	ZZ	N/A	5f00242
421090.815	93038.088	2.364	78.800	ZZ	N/A	5f00242
421090.815	93037.888	2.289	79.000	ZZ	N/A	5f00242
421090.815	93037.688	2.221	79.200	ZZ	N/A	5f00242
421090.815	93037.488	2.135	79.400	ZZ	N/A	5f00242
421090.815	93037.288	2.051	79.600	ZZ	N/A	5f00242
421090.815	93037.088	1.973	79.800	ZZ	N/A	5f00242
421090.815	93036.888	1.900	80.000	ZZ	N/A	5f00242
421090.815	93036.688	1.856	80.200	ZZ	N/A	5f00242
421090.815	93036.488	1.823	80.400	ZZ	N/A	5f00242
421090.815	93036.288	1.779	80.600	ZZ	N/A	5f00242
421090.815	93036.088	1.723	80.800	ZZ	N/A	5f00242
421090.815	93035.888	1.693	81.000	ZZ	N/A	5f00242
421090.815	93035.688	1.682	81.200	ZZ	N/A	5f00242
421090.815	93035.488	1.675	81.400	ZZ	N/A	5f00242
421090.815	93035.288	1.661	81.600	ZZ	N/A	5f00242
421090.815	93035.088	1.645	81.800	ZZ	N/A	5f00242
421090.815	93034.888	1.631	82.000	ZZ	N/A	5f00242
421090.815	93034.688	1.636	82.200	ZZ	N/A	5f00242
421090.815	93034.488	1.642	82.400	ZZ	N/A	5f00242
421090.815	93034.288	1.641	82.600	ZZ	N/A	5f00242
421090.815	93034.088	1.643	82.800	ZZ	N/A	5f00242
421090.815	93033.888	1.643	83.000	ZZ	N/A	5f00242
421090.815	93033.688	1.629	83.200	ZZ	N/A	5f00242
421090.815	93033.488	1.614	83.400	ZZ	N/A	5f00242
421090.815	93033.288	1.598	83.600	ZZ	N/A	5f00242
421090.815	93033.088	1.578	83.800	ZZ	N/A	5f00242
421090.815	93032.888	1.555	84.000	ZZ	N/A	5f00242
421090.815	93032.688	1.524	84.200	ZZ	N/A	5f00242
421090.815	93032.488	1.492	84.400	ZZ	N/A	5f00242
421090.815	93032.288	1.460	84.600	ZZ	N/A	5f00242
421090.815	93032.088	1.429	84.800	ZZ	N/A	5f00242
421090.815	93031.888	1.402	85.000	ZZ	N/A	5f00242
421090.815	93031.688	1.380	85.200	ZZ	N/A	5f00242
421090.815	93031.488	1.367	85.400	ZZ	N/A	5f00242
421090.815	93031.288	1.355	85.600	ZZ	N/A	5f00242
421090.815	93031.088	1.342	85.800	ZZ	N/A	5f00242
421090.815	93030.888	1.334	86.000	ZZ	N/A	5f00242
421090.815	93030.688	1.274	86.200	ZZ	N/A	5f00242
421090.815	93030.488	1.214	86.400	ZZ	N/A	5f00242
421090.815	93030.288	1.155	86.600	ZZ	N/A	5f00242
421090.815	93030.088	1.095	86.800	ZZ	N/A	5f00242
421090.815	93029.888	1.035	87.000	ZZ	N/A	5f00242
421090.815	93029.688	0.983	87.200	ZZ	N/A	5f00242
421090.815	93029.488	0.953	87.400	ZZ	N/A	5f00242
421090.815	93029.288	0.922	87.600	ZZ	N/A	5f00242
421090.815	93029.088	0.890	87.800	ZZ	N/A	5f00242
421090.815	93028.888	0.859	88.000	ZZ	N/A	5f00242
421090.815	93028.688	0.827	88.200	ZZ	N/A	5f00242
421090.815	93028.488	0.796	88.400	ZZ	N/A	5f00242
421090.815	93028.288	0.765	88.600	ZZ	N/A	5f00242
421090.815	93028.088	0.734	88.800	ZZ	N/A	5f00242
421090.815	93027.888	0.703	89.000	ZZ	N/A	5f00242
421090.815	93027.688	0.671	89.200	ZZ	N/A	5f00242
421090.815	93027.488	0.640	89.400	ZZ	N/A	5f00242
421090.815	93027.288	0.609	89.600	ZZ	N/A	5f00242
421090.815	93027.088	0.578	89.800	ZZ	N/A	5f00242
421090.815	93026.888	0.547	90.000	ZZ	N/A	5f00242
421090.815	93026.688	0.516	90.200	ZZ	N/A	5f00242
421090.815	93026.488	0.484	90.400	ZZ	N/A	5f00242
421090.815	93026.288	0.453	90.600	ZZ	N/A	5f00242
421090.815	93026.088	0.422	90.800	ZZ	N/A	5f00242
421090.815	93025.888	0.387	91.000	ZZ	N/A	5f00242
421090.815	93025.688	0.359	91.200	ZZ	N/A	5f00242
421090.815	93025.488	0.334	91.400	ZZ	N/A	5f00242
421090.815	93025.288	0.310	91.600	ZZ	N/A	5f00242
421090.815	93025.088	0.285	91.800	ZZ	N/A	5f00242
421090.815	93024.888	0.261	92.000	ZZ	N/A	5f00242
421090.815	93024.688	0.237	92.200	ZZ	N/A	5f00242
421090.815	93024.488	0.212	92.400	ZZ	N/A	5f00242
421090.815	93024.288	0.177	92.600	ZZ	N/A	5f00242
421090.815	93024.088	0.148	92.800	ZZ	N/A	5f00242
421090.815	93023.888	0.121	93.000	ZZ	N/A	5f00242
421090.815	93023.688	0.097	93.200	ZZ	N/A	5f00242
421090.815	93023.488	0.071	93.400	ZZ	N/A	5f00242
421090.815	93023.288	0.043	93.600	ZZ	N/A	5f00242
421090.815	93023.088	0.013	93.800	ZZ	N/A	5f00242
421090.815	93022.888	-0.018	94.000	ZZ	N/A	5f00242
421090.815	93022.688	-0.044	94.200	ZZ	N/A	5f00242
421090.815	93022.488	-0.073	94.400	ZZ	N/A	5f00242
421090.815	93022.288	-0.102	94.600	ZZ	N/A	5f00242
421090.815	93022.088	-0.127	94.800	ZZ	N/A	5f00242
421090.815	93021.888	-0.151	95.000	ZZ	N/A	5f00242
421090.815	93021.688	-0.174	95.200	ZZ	N/A	5f00242
421090.815	93021.488	-0.198	95.400	ZZ	N/A	5f00242
421090.815	93021.288	-0.222	95.600	ZZ	N/A	5f00242
421090.815	93021.088	-0.246	95.800	ZZ	N/A	5f00242
421090.815	93020.888	-0.269	96.000	ZZ	N/A	5f00242
421090.815	93020.688	-0.293	96.200	ZZ	N/A	5f00242
421090.815	93020.488	-0.317	96.400	ZZ	N/A	5f00242
421090.815	93020.288	-0.340	96.600	ZZ	N/A	5f00242
421090.815	93020.088	-0.364	96.800	ZZ	N/A	5f00242
421090.815	93019.888	-0.388	97.000	ZZ	N/A	5f00242
421090.815	93019.688	-0.412	97.200	ZZ	N/A	5f00242
421040.975	93087.588	5.326	33.200	ZZ	N/A	5f00243
421040.975	93087.388	5.311	33.400	ZZ	N/A	5f00243
421040.975	93087.188	5.296	33.600	ZZ	N/A	5f00243
421040.975	93086.988	5.281	33.800	ZZ	N/A	5f00243
421040.975	93086.788	5.266	34.000	ZZ	N/A	5f00243
421040.975	93086.588	5.252	34.200	ZZ	N/A	5f00243
421040.975	93086.388	5.235	34.400	ZZ	N/A	5f00243
421040.975	93086.188	5.215	34.600	ZZ	N/A	5f00243
421040.975	93085.988	5.193	34.800	ZZ	N/A	5f00243
421040.975	93085.788	5.171	35.000	ZZ	N/A	5f00243
421040.975	93085.588	5.148	35.200	ZZ	N/A	5f00243
421040.975	93085.388	5.132	35.400	ZZ	N/A	5f00243
421040.975	93085.188	5.118	35.600	ZZ	N/A	5f00243
421040.975	93084.988	5.106	35.800	ZZ	N/A	5f00243
421040.975	93084.788	5.095	36.000	ZZ	N/A	5f00243
421040.975	93084.588	5.086	36.200	ZZ	N/A	5f00243
421040.975	93084.388	5.082	36.400	ZZ	N/A	5f00243
421040.975	93084.188	5.078	36.600	ZZ	N/A	5f00243
421040.975	93083.988	5.074	36.800	ZZ	N/A	5f00243
421040.975	93083.788	5.070	37.000	ZZ	N/A	5f00243
421040.975	93083.588	5.066	37.200	ZZ	N/A	5f00243
421040.975	93083.388	5.063	37.400	ZZ	N/A	5f00243
421040.975	93083.188	5.062	37.600	ZZ	N/A	5f00243
421040.975	93082.988	5.060	37.800	ZZ	N/A	5f00243
421040.975	93082.788	5.059	38.000	ZZ	N/A	5f00243
421040.975	93082.588	5.058	38.200	ZZ	N/A	5f00243
421040.975	93082.388	5.057	38.400	ZZ	N/A	5f00243
421040.975	93082.188	5.055	38.600	ZZ	N/A	5f00243
421040.975	93081.988	5.052	38.800	ZZ	N/A	5f00243
421040.975	93081.788	5.046	39.000	ZZ	N/A	5f00243
421040.975	93081.588	5.040	39.200	ZZ	N/A	5f00243
421040.975	93081.388	5.034	39.400	ZZ	N/A	5f00243
421040.975	93081.188	5.027	39.600	ZZ	N/A	5f00243
421040.975	93080.988	5.020	39.800	ZZ	N/A	5f00243
421040.975	93080.788	5.015	40.000	ZZ	N/A	5f00243
421040.975	93080.588	5.005	40.200	ZZ	N/A	5f00243
421040.975	93080.388	4.993	40.400	ZZ	N/A	5f00243
421040.975	93080.188	4.981	40.600	ZZ	N/A	5f00243
421040.975	93079.988	4.964	40.800	ZZ	N/A	5f00243
421040.975	93079.788	4.947	41.000	ZZ	N/A	5f00243
421040.975	93079.588	4.935	41.200	ZZ	N/A	5f00243
421040.975	93079.388	4.924	41.400	ZZ	N/A	5f00243
421040.975	93079.188	4.913	41.600	ZZ	N/A	5f00243
421040.975	93078.988	4.901	41.800	ZZ	N/A	5f00243
421040.975	93078.788	4.888	42.000	ZZ	N/A	5f00243
421040.975	93078.588	4.875	42.200	ZZ	N/A	5f00243
421040.975	93078.388	4.866	42.400	ZZ	N/A	5f00243
421040.975	93078.188	4.858	42.600	ZZ	N/A	5f00243
421040.975	93077.988	4.849	42.800	ZZ	N/A	5f00243
421040.975	93077.788	4.838	43.000	ZZ	N/A	5f00243
421040.975	93077.588	4.828	43.200	ZZ	N/A	5f00243
421040.975	93077.388	4.818	43.400	ZZ	N/A	5f00243
421040.975	93077.188	4.809	43.600	ZZ	N/A	5f00243
421040.975	93076.988	4.794	43.800	ZZ	N/A	5f00243
421040.975	93076.788	4.773	44.000	ZZ	N/A	5f00243
421040.975	93076.588	4.759	44.200	ZZ	N/A	5f00243
421040.975	93076.388	4.741	44.400	ZZ	N/A	5f00243
421040.975	93076.188	4.722	44.600	ZZ	N/A	5f00243
421040.975	93075.988	4.702	44.800	ZZ	N/A	5f00243
421040.975	93075.788	4.681	45.000	ZZ	N/A	5f00243
421040.975	93075.588	4.661	45.200	ZZ	N/A	5f00243
421040.975	93075.388	4.635	45.400	ZZ	N/A	5f00243
421040.975	93075.188	4.606	45.600	ZZ	N/A	5f00243
421040.975	93074.988	4.563	45.800	ZZ	N/A	5f00243
421040.975	93074.788	4.510	46.000	ZZ	N/A	5f00243
421040.975	93074.588	4.473	46.200	ZZ	N/A	5f00243
421040.975	93074.388	4.422	46.400	ZZ	N/A	5f00243
421040.975	93074.188	4.373	46.600	ZZ	N/A	5f00243
421040.975	93073.988	4.315	46.800	ZZ	N/A	5f00243
421040.975	93073.788	4.269	47.000	ZZ	N/A	5f00243
421040.975	93073.588	4.221	47.200	ZZ	N/A	5f00243
421040.975	93073.388	4.171	47.400	ZZ	N/A	5f00243
421040.975	93073.188	4.119	47.600	ZZ	N/A	5f00243
421040.975	93072.988	4.065	47.800	ZZ	N/A	5f00243
